"X","Lon.mean","Lon.sd","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.mean","Lat.sd","Lat.50.","Lat.2.5.","Lat.97.5.","time","rise","mig","site","id","state","dist.breed","winter","Lon.mean.t","vwnd.surface","uwnd.surface","wnd.speed.surface"
215,-323.831796319459,0.758682752629823,-323.817476363963,-325.391591336138,-322.342993780164,14.220141820144,1.98457925430487,14.5220313195536,9.89488360491146,17.2164221419709,2013-11-24 15:09:26,FALSE,"stay",9,215,"stopping",11163.5124609949,TRUE,36.168203680541,9999,9999,9999
216,-323.822822559578,0.759696923722684,-323.818211783857,-325.363404807844,-322.324307879014,14.2232628104576,1.98541646782747,14.5269551647415,9.87045573011074,17.213996063018,2013-11-25 03:34:10,TRUE,"stay",9,216,"stopping",11163.1560533938,TRUE,36.177177440422,9999,9999,9999
217,-324.553144483292,1.46001529534292,-324.592613820826,-327.209576578566,-321.593708173677,15.5290056286969,2.57916214223789,15.5069412996355,10.9845247784214,20.2896595710659,2013-11-25 15:01:39,FALSE,"stay",9,217,"stopping",11019.3772678106,TRUE,35.446855516708,9999,9999,9999
218,-324.561878051862,1.45184092310479,-324.601120097733,-327.184900659214,-321.605070988533,15.5277512516383,2.58116162446294,15.5132720022047,10.9736051185366,20.3032162117489,2013-11-26 03:41:49,TRUE,"stay",9,218,"stopping",11019.5217666116,TRUE,35.438121948138,9999,9999,9999
219,-325.429832522972,1.05674993652876,-325.439909945585,-327.625472463523,-323.253565148391,14.4250132617858,2.09576692507817,14.382607145016,10.1993140217498,17.8886887038563,2013-11-26 15:15:06,FALSE,"stay",9,219,"stopping",11141.805172656,TRUE,34.570167477028,9999,9999,9999
220,-325.426254794973,1.06012731405717,-325.444588508429,-327.616115792537,-323.24152410045,14.423021572339,2.09527366359192,14.3800315475805,10.1722186546915,17.8986407428988,2013-11-27 03:44:01,TRUE,"stay",9,220,"stopping",11142.0256560575,TRUE,34.573745205027,9999,9999,9999
221,-325.282216749423,1.22250702877966,-325.320784504148,-327.88733432164,-322.837391556756,13.3828338807011,2.36465757027181,13.623784716709,8.03523413362417,17.185843087536,2013-11-27 15:15:14,FALSE,"stay",9,221,"stopping",11257.1066183342,TRUE,34.717783250577,9999,9999,9999
222,-325.277638232574,1.22880732694933,-325.323976746831,-327.863642540441,-322.797679613204,13.38550353809,2.36578467564434,13.6286529950741,8.05629112238841,17.1724286830143,2013-11-28 03:43:08,TRUE,"stay",9,222,"stopping",11256.8108720814,TRUE,34.722361767426,9999,9999,9999
223,-323.284194165292,1.93988305440779,-323.365219681683,-326.934929861511,-319.355342449312,13.8972643642378,3.37110736670467,14.5345536135505,6.06052813870438,18.8331104552649,2013-11-28 14:55:26,FALSE,"stay",9,223,"stopping",11198.4355926097,TRUE,36.715805834708,9999,9999,9999
224,-323.288390785715,1.93852562570274,-323.371075485379,-326.905952754919,-319.366664271108,13.8943654374485,3.37348322180526,14.5548656993797,6.04076386027524,18.7973328620306,2013-11-29 03:39:38,TRUE,"stay",9,224,"stopping",11198.763307117,TRUE,36.711609214285,9999,9999,9999
225,-322.464231403738,1.16083080226052,-322.549715109241,-324.586978148724,-320.101184208613,13.4270682327191,2.29474317215252,13.650552567883,8.58092775967237,17.4772600360283,2013-11-29 15:03:44,FALSE,"stay",9,225,"stopping",11248.8037046032,TRUE,37.535768596262,9999,9999,9999
226,-322.467521004263,1.16325184486826,-322.55746730863,-324.574044625693,-320.074708435317,13.424776843942,2.2942750979401,13.6507114695255,8.57817418574481,17.483738790988,2013-11-30 03:33:57,TRUE,"stay",9,226,"stopping",11249.0648291029,TRUE,37.532478995737,9999,9999,9999
227,-322.856798053097,1.73064984568225,-323.030397229178,-325.846816379827,-319.553179666341,14.1141041188811,2.80051315382548,14.2204546746923,8.28765373793157,19.1596266196645,2013-11-30 14:57:20,FALSE,"stay",9,227,"stopping",11173.6603754211,TRUE,37.143201946903,9999,9999,9999
228,-322.864836802671,1.72673465593824,-323.039310884989,-325.831151761741,-319.56524185524,14.112344035953,2.79954656725153,14.2203872956534,8.26650598879125,19.1828266286125,2013-12-01 03:41:49,TRUE,"stay",9,228,"stopping",11173.8712210649,TRUE,37.135163197329,9999,9999,9999
229,-321.874363677862,1.51620595466549,-321.790990641342,-324.906812217962,-318.777975921514,13.10844487989,2.47078804296912,13.5806686117316,8.00346672279301,17.1357606384661,2013-12-01 14:53:34,FALSE,"stay",9,229,"stopping",11282.5257966546,TRUE,38.125636322138,9999,9999,9999
230,-321.881711001667,1.51222365599119,-321.798433104252,-324.918999184516,-318.776621852178,13.1034994920338,2.4704116644718,13.5745725348986,7.98545373322617,17.1283619727841,2013-12-02 03:31:08,TRUE,"stay",9,230,"stopping",11283.0933713241,TRUE,38.118288998333,9999,9999,9999
231,-321.789117300488,1.33218361901315,-321.914656065248,-324.144645104128,-319.038841368146,12.2604251446166,2.07987980061521,12.2763873427746,8.42264956616485,16.2225218183867,2013-12-02 14:57:06,FALSE,"stay",9,231,"stopping",11376.0645284195,TRUE,38.210882699512,9999,9999,9999
232,-321.796172808145,1.32599423722949,-321.929377587358,-324.145753214736,-318.983817868566,12.2543483418431,2.07888498348024,12.2722167729363,8.42520840313566,16.2088416716864,2013-12-03 03:29:55,TRUE,"stay",9,232,"stopping",11376.7569674462,TRUE,38.203827191855,9999,9999,9999
233,-322.603700607824,0.870825378246815,-322.628060768034,-324.282637641211,-320.815043792354,11.3019478212836,1.69851391996017,11.3675366239888,7.83916807209137,14.2451057470349,2013-12-03 15:11:22,FALSE,"stay",9,233,"stopping",11484.163800917,TRUE,37.396299392176,9999,9999,9999
