"X","Lon.mean","Lon.sd","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.mean","Lat.sd","Lat.50.","Lat.2.5.","Lat.97.5.","time","rise","mig","site","id","state","dist.breed","winter","Lon.mean.t","flight.dist2goal","twc.arr.d","twc.dist2goal","twc.best","twc.flightangle","twc.fa","twc.groundspeed","twc.sidewind","twcsp.dist2goal","airsp.arr.d","airsp.dist2goal","airsp.best","airsp.flightangle","airsp.fa","airsp.groundspeed","airsp.sidewind","grsp.arr.d","grsp.dist2goal","grsp.best","grsp.flightangle","grsp.fa","grsp.airspeed","grsp.sidewind","pasp.arr.d","pasp.dist2goal","pasp.best","pasp.flightangle","pasp.fa","pasp.groundspeed","pasp.sidewind"
1,-149.5,0,-149.5,-149.5,-149.5,68.5,0,68.5,68.5,68.5,"2013-08-01 08:53:48",FALSE,"stay",NA,1,"stopping",379.491260332793,FALSE,-149.5,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA
2,-149.517062155862,0.415829172968181,-149.51815515383,-150.331924181023,-148.706590632088,64.5861928137143,0.00750794669939081,64.5884309248231,64.5660362733975,64.5937970789525,"2013-08-01 11:09:56",TRUE,"stay",NA,2,"stopping",219.60939364054,FALSE,-149.517062155862,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA
3,-149.400889194062,2.37969185625034,-148.816728938664,-154.633625873543,-145.483903064434,64.4666899714064,0.234622417560851,64.428654960109,64.125765967779,64.9599974192297,"2013-08-03 08:48:41",FALSE,"mig",0,3,"migrating",221.765150495992,FALSE,-149.400889194062,45.4736792645957,2013-08-03 10:01:41,NA,1000,140.250803703467,-1.62519219749404,11.5892075850153,-1.29777408198389,4.58628856729948,2013-08-03 09:45:41,4.92929694652267,1000,96.3805668181543,-0.920738252477211,12.0792617475228,-3.22413568440431,2013-08-03 09:41:41,4.95551483154894,1000,96.3805668181543,-0.893848633907686,13.8938486339077,-3.22413568440431,2013-08-03 09:51:41,4.97391346085487,1000,137.309913160123,-1.70391483780555,11.3497955458946,-1.36680148891126
4,-149.400806156121,2.38142865630312,-148.81138734458,-154.667663367989,-145.475158306392,64.4673295003868,0.234142976004023,64.4289867664114,64.1241083532005,64.9547055050541,"2013-08-03 11:04:59",TRUE,"mig",0,4,"migrating",221.722879176961,FALSE,-149.400806156121,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA
5,-148.459891188014,1.45051568026875,-148.478861172235,-151.269539516324,-145.039687969379,64.4182446069174,0.178730350951873,64.3881851736348,64.1466448812272,64.8383847758212,"2013-08-04 08:43:03",FALSE,"mig",0,5,"migrating",188.776833475165,FALSE,-148.459891188014,66.5166020881552,2013-08-04 11:49:03,NA,981.25,-108.149837558483,-3.17075359236179,11.2882859583729,4.37162908024301,4.9569413067399,2013-08-04 10:12:03,4.29513942414835,1000,-61.8638308123622,-1.19810235094542,11.8018976490546,7.51716948995749,2013-08-04 10:03:03,4.95177398291735,1000,-62.0474365020181,-1.02314512194182,14.0231451219418,7.5389507407031,2013-08-04 23:05:03,4.98477299204063,890,-139.210965062577,-1.49401392115473,12.1757482841073,-0.961020411138407
6,-148.459478569557,1.45084224749392,-148.486192095759,-151.267709056807,-145.045381400295,64.4184522251284,0.179116193372306,64.3871463886191,64.1437998722673,64.838459188493,"2013-08-04 11:14:56",TRUE,"mig",0,6,"migrating",188.746632496919,FALSE,-148.459478569557,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA
7,-149.686425854893,2.46220181485955,-149.631225235758,-154.382701861314,-144.922157405732,64.701176385028,0.35779068262714,64.7182015764091,63.9652388912262,65.3768516968894,"2013-08-05 08:47:41",FALSE,"mig",0,7,"migrating",220.844444953032,FALSE,-149.686425854893,25.2203573355082,2013-08-05 10:57:41,NA,900,-125.374583545119,-0.72722462427499,12.5275082119701,1.40640496453144,4.78497630136562,2013-08-05 09:08:41,4.90013016179752,700,-13.7980005860993,3.94763866228604,16.947638662286,4.43283447517986,2013-08-05 09:14:41,4.95724914242708,700,-13.7980005860993,3.61402154961262,9.38597845038738,4.43283447517986,2013-08-05 09:08:41,4.97038907940487,700,-13.7980005860993,4.53641988688913,17.6759307483472,4.43283447517986
8,-149.814012651514,2.35478057242302,-149.752104640215,-154.306628363229,-145.319643430157,64.9213266887343,0.308938301365649,64.9456093776385,64.2849491637226,65.4672808971939,"2013-08-06 08:53:03",FALSE,"mig",0,8,"migrating",217.04415064856,FALSE,-149.814012651514,31.9148358295051,2013-08-06 10:01:03,NA,850,-130.064143525202,1.77839914104572,15.0703918207796,0.854639258562464,4.28488130325369,2013-08-06 09:35:03,4.53026133651958,1000,160.359673333035,-1.85870476411177,11.1412952358882,-2.09299551832973,2013-08-06 09:29:03,4.63774874224055,1000,160.359673333035,-1.83747500067936,14.8374750006794,-2.09299551832973,2013-08-06 09:35:03,4.97150348035649,1000,160.359673333035,-1.73130268203543,11.3171859048016,-2.09299551832973
9,-149.566310010131,2.09073233558861,-149.43648511696,-153.838017193027,-145.868594209871,64.736887582618,0.3204431133744,64.7234487849342,64.1560345996353,65.3873862710894,"2013-08-06 11:24:52",TRUE,"mig",0,9,"migrating",213.961940650514,FALSE,-149.566310010131,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA,2000-01-01 00:00:01,NA,NA,NA,NA,NA,NA
10,-149.58874763886,2.07931080781985,-149.480211766955,-153.775495507223,-145.883336757323,64.6509126756866,0.407534201124373,64.6332837563611,63.8935298523777,65.4651467665262,"2013-08-07 08:03:03",FALSE,"mig",0,10,"migrating",219.18279808607,FALSE,-149.58874763886,86.9453256022246,2013-08-07 09:10:03,NA,700,-47.8065770049757,7.66372574539182,20.7380554763928,1.47972239377577,4.17372689845729,2013-08-07 09:09:03,4.93929755563533,700,-42.7002245560177,7.80886424569136,20.8088642456914,0.820040942550292,2013-08-07 09:50:03,4.33816760209022,700,-41.0926327722083,7.82694167018471,5.17305832981529,0.502883525889087,2013-08-07 09:10:03,3.84633772559265,700,-45.2882803529596,7.7478022561442,20.7581417433638,1.1587319686383
