"X","Lon.mean","Lon.sd","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.mean","Lat.sd","Lat.50.","Lat.2.5.","Lat.97.5.","time","rise","mig","site","id","state","dist.breed","winter","Lon.mean.t","vwnd.surface","uwnd.surface","wnd.speed.surface"
1,-145.5,0,-145.5,-145.5,-145.5,65.5,0,65.5,65.5,65.5,2013-08-04 07:53:53,FALSE,"stay",NA,1,"stopping",5.15539315020162,FALSE,-145.5,9999,9999,9999
2,-145.502857764232,0.112397323388265,-145.502070938358,-145.721206190555,-145.287352880022,65.4935817231173,0.0472061320426455,65.4933419239914,65.4018509944905,65.5860721442089,2013-08-04 11:15:51,TRUE,"stay",NA,2,"stopping",5.15800905896285,FALSE,-145.502857764232,9999,9999,9999
3,-141.585636520217,4.37101304741042,-141.254098452657,-150.27799014652,-132.439247172414,65.2914037282568,0.365943574848292,65.272760698263,64.6406300207375,65.9798347258088,2013-08-05 07:54:51,FALSE,"mig",0,3,"migrating",178.283436434495,FALSE,-141.585636520217,1.81499383479287,4.14149649006929,4.52174698513665
4,-141.58670613197,4.37033224337997,-141.247213798527,-150.29165791224,-132.437646527202,65.2930094305394,0.365553310606451,65.2766512446286,64.6389975718649,65.9780891152956,2013-08-05 10:45:51,TRUE,"mig",0,4,"migrating",178.206784371877,FALSE,-141.58670613197,9999,9999,9999
5,-138.017496275399,2.8699702553086,-138.693704156213,-142.807423353717,-131.475746525197,64.6593318913394,0.418921389590032,64.5656411084561,64.111216577724,65.6299465461472,2013-08-06 07:39:45,FALSE,"mig",0,5,"migrating",358.813422397063,FALSE,-138.017496275399,0.0120840763631154,2.74561732531748,2.74564391755105
6,-138.015723978564,2.87185418837294,-138.68369843028,-142.779220480408,-131.482873832603,64.657639556402,0.418392481609579,64.5624857965581,64.1094650967195,65.6362708725647,2013-08-06 11:05:51,TRUE,"mig",0,6,"migrating",358.952947891612,FALSE,-138.015723978564,9999,9999,9999
7,-138.986313060822,3.13287027939654,-139.226837120529,-144.977171943343,-129.999668830836,64.9594563524046,0.422817894461074,64.8563662107602,64.4179554020569,65.9462785628561,2013-08-07 07:39:27,FALSE,"mig",0,7,"migrating",305.274245056262,FALSE,-138.986313060822,0.77646883388221,-2.06693824343939,2.20797136579774
8,-138.98517428052,3.13354375983235,-139.22191698695,-144.946617637776,-129.987802840599,64.9591843558206,0.421770119508647,64.8578676747026,64.4161591565123,65.9460157184525,2013-08-07 11:05:13,TRUE,"mig",0,8,"migrating",305.333797687253,FALSE,-138.98517428052,9999,9999,9999
9,-140.918959191158,2.62196843478582,-140.244948755721,-147.167663129489,-136.032180156522,63.6340412698117,0.618944663971629,63.4841018893183,62.8026134563025,65.0426876142004,2013-08-08 07:09:43,FALSE,"mig",0,9,"migrating",297.775425227385,FALSE,-140.918959191158,3.85020756187864,2.44542114568927,4.56116025253791
10,-140.918798142553,2.62367690323536,-140.249975578345,-147.199597839112,-136.007674051821,63.6351414344832,0.619928114416565,63.4890948713615,62.7897158529143,65.0520262752674,2013-08-08 11:40:23,TRUE,"mig",0,10,"migrating",297.692841194932,FALSE,-140.918798142553,9999,9999,9999
11,-147.012022288263,4.97425097248285,-146.689996161615,-155.433360811107,-137.811133193387,64.9017665339438,0.676614702905456,64.9550544166857,63.7265083081921,66.1027424106046,2013-08-09 07:39:45,FALSE,"mig",0,11,"migrating",100.168596775057,FALSE,-147.012022288263,1.54734352545134,4.96353686381837,5.19913167598592
12,-147.012932621594,4.97436748077276,-146.689453518892,-155.445592082284,-137.794271166189,64.9021366577456,0.676586205601405,64.9540263328412,63.7243529615096,66.0997954058184,2013-08-09 11:55:51,TRUE,"mig",0,12,"migrating",100.173545243891,FALSE,-147.012932621594,9999,9999,9999
13,-146.744876498362,1.97289496073123,-146.451330609806,-151.804032752866,-143.448677441684,63.6820215466726,0.591862217551865,63.5748448801851,62.8742757456787,65.0950608683049,2013-08-10 07:24:45,FALSE,"mig",0,13,"migrating",211.557624153552,FALSE,-146.744876498362,3.40507896191135,0.0385390249338629,3.40529704920058
14,-146.742213837472,1.97427569933359,-146.447328746783,-151.806375471091,-143.456513373546,63.6830497993682,0.591372225161047,63.5774510951405,62.8745732668265,65.0985196555065,2013-08-10 12:10:51,TRUE,"mig",0,14,"migrating",211.409139514948,FALSE,-146.742213837472,9999,9999,9999
15,-151.752311529684,2.39608019966387,-151.087774962807,-158.302286887621,-148.061787098842,65.9031001342984,0.404273095205056,65.799839620707,65.3887215737067,66.8943625176333,2013-08-11 08:19:26,FALSE,"mig",0,15,"migrating",295.718125582567,FALSE,-151.752311529684,2.88330263388563,1.63491238656922,3.31456974437547
16,-151.751186179768,2.39861454310398,-151.094369665404,-158.321819667669,-148.051548636656,65.9040080360726,0.405298926228118,65.8020472289691,65.3853788377668,66.8991845436429,2013-08-11 11:56:03,TRUE,"mig",0,16,"migrating",295.677870010234,FALSE,-151.751186179768,9999,9999,9999
17,-150.509214049957,2.84872232171132,-150.532515118524,-156.133863927906,-144.94552064393,65.8527900613138,0.661713092035554,65.8452378523839,64.6020800339108,67.1991439597866,2013-08-12 07:53:58,FALSE,"mig",0,17,"migrating",238.740903424287,FALSE,-150.509214049957,-0.0501826293311636,-0.351873311642626,0.355433712150293
18,-150.71134162573,2.72276789180095,-150.702368570303,-156.052649564939,-145.434764472152,66.0245350394404,0.583986143324089,66.0119199522004,64.8984215872612,67.2224858582937,2013-08-13 08:08:58,FALSE,"mig",0,18,"migrating",250.95134633496,FALSE,-150.71134162573,-3.05883607252696,2.18978518801403,3.76186619754582
19,-152.684994625823,2.064217515632,-152.695075131654,-156.65673605908,-148.631158483292,67.6230818862207,0.326545543559733,67.6271838681629,66.9669857191962,68.2436685035967,2013-08-13 12:05:51,TRUE,"mig",0,19,"migrating",401.56230635466,FALSE,-152.684994625823,9999,9999,9999
20,-152.771579780257,1.94539633429992,-152.785898175305,-156.482355664664,-148.973500228869,67.9685992700774,0.212866535661417,67.9684810698987,67.543789222086,68.3973969115734,2013-08-14 09:03:57,FALSE,"mig",0,20,"migrating",426.635757592539,FALSE,-152.771579780257,-2.87288552282213,-2.37611188926543,3.72818708456933
21,-152.967264764463,1.85052169042224,-152.949195437522,-156.663941118912,-149.403454079619,68.6553369974628,0.0721818814866082,68.6664404527501,68.4858763602001,68.7582538260658,2013-08-14 10:45:45,TRUE,"mig",0,21,"migrating",482.329353127962,FALSE,-152.967264764463,9999,9999,9999
22,-153.335098973672,1.92129658273479,-153.313413519065,-157.164711244188,-149.656195929116,68.79673817785,0.123255731058259,68.8068661440282,68.5297680320975,69.0098803535981,2013-08-15 09:33:57,FALSE,"mig",0,22,"migrating",503.991593439198,FALSE,-153.335098973672,-2.94883689519963,-1.26547482947272,3.20890410865136
23,-153.715907088521,2.30873310920295,-153.653080774742,-158.482467118013,-149.383209741571,68.2000603964323,0.303361348380592,68.1899094700956,67.6220274102836,68.8222654529674,2013-08-15 11:45:50,TRUE,"mig",0,23,"migrating",473.630509583352,FALSE,-153.715907088521,9999,9999,9999
24,-153.593106349719,2.4535745117168,-153.484619995681,-158.690292178956,-149.00104075508,68.3115635842518,0.321175002314392,68.3141962141911,67.6746018534139,68.9329912410451,2013-08-16 11:40:50,TRUE,"mig",0,24,"migrating",476.961469035533,FALSE,-153.593106349719,9999,9999,9999
25,-151.637906863349,2.17469832318991,-151.908327918332,-156.669766680206,-146.546538533951,67.9015641760184,0.320792895247054,67.8371883093206,67.4649576643324,68.6682313743323,2013-08-17 08:25:06,FALSE,"mig",0,25,"migrating",385.029783879129,FALSE,-151.637906863349,-1.51311752047848,-0.775749075697987,1.70038562074173
26,-151.635100126963,2.17499855776389,-151.913076331367,-156.67065294883,-146.521684708969,67.9008471590818,0.32096436096738,67.8375400958562,67.466833524605,68.6688130676749,2013-08-17 12:00:50,TRUE,"mig",0,26,"migrating",384.888470438147,FALSE,-151.635100126963,9999,9999,9999
